outla,inla,moves
E09000018,E07000111,11.569199999999999
E09000018,E07000112,15.3552
E09000018,E07000113,25.714
E09000018,E07000114,24.3976
E09000018,E07000115,8.9864
E09000018,E07000116,29.6281
E09000018,E07000118,2.1254999999999997
E09000018,E07000120,4.6847
E09000018,E07000121,10.519
E09000018,E07000122,4.6639
E09000018,E07000123,12.568100000000001
E09000018,E07000124,2.3718000000000004
E09000018,E07000125,1.1715
E09000018,E07000126,5.3492999999999995
E09000018,E07000127,10.6191
E09000018,E07000128,4.1892
E09000018,E07000129,19.4966
E09000018,E07000130,20.9782
E09000018,E07000131,7.7996
E09000018,E07000132,1.3038
E09000018,E07000134,1.3056
E09000018,E07000135,10.229600000000001
E09000018,E07000136,8.0796
E09000018,E07000137,6.654400000000001
E09000018,E07000138,4.0035
E09000018,E07000139,4.1692
E09000018,E07000140,8.041799999999999
E09000018,E07000141,12.0151
E09000018,E07000142,3.9973
E09000018,E07000143,8.9555
E09000018,E07000144,2.5705999999999998
E09000018,E07000145,6.450000000000001
E09000018,E07000146,6.4079
E09000018,E07000147,5.0676
E09000018,E07000148,11.5972
E09000018,E07000149,5.1484
E09000018,E07000170,1.2168
E09000018,E07000171,1.2202
E09000018,E07000172,11.008799999999999
E09000018,E07000173,4.884399999999999
E09000018,E07000174,4.9116
E09000018,E07000175,2.4307999999999996
E09000018,E07000176,9.685
E09000018,E07000177,55.458400000000005
E09000018,E07000178,40.9903
E09000018,E07000179,53.053200000000004
E09000018,E07000180,26.4954
E09000018,E07000181,14.159200000000002
E09000018,E07000193,8.6515
E09000018,E07000194,6.206799999999999
E09000018,E07000195,3.7769000000000004
E09000018,E07000196,4.9372
E09000018,E07000197,12.512799999999999
E09000018,E07000198,3.8327999999999998
E09000018,E07000199,3.7828
E09000018,E07000200,5.6713
E09000018,E07000202,22.5585
E09000018,E07000203,8.473700000000001
E09000018,E07000207,168.2794
E09000018,E07000208,77.2246
E09000018,E07000209,77.031
E09000018,E07000210,17.447699999999998
E09000018,E07000211,59.2207
E09000018,E07000212,311.38290000000006
E09000018,E07000213,1252.7720000000002
E09000018,E07000214,156.74
E09000018,E07000215,18.8977
E09000018,E07000216,55.594199999999994
E09000018,E07000217,85.91539999999999
E09000018,E07000219,40.7119
E09000018,E07000220,13.6026
E09000018,E07000221,12.2225
E09000018,E07000222,19.7305
E09000018,E07000223,2.4587000000000003
E09000018,E07000224,31.9356
E09000018,E07000225,39.20740000000001
E09000018,E07000226,29.397199999999998
E09000018,E07000227,13.5247
E09000018,E07000228,18.412399999999998
E09000018,E07000229,20.7549
E09000018,E07000234,6.6023000000000005
E09000018,E07000235,3.944
E09000018,E07000236,2.6558
E09000018,E07000237,11.841999999999999
E09000018,E07000238,1.3247
E09000018,E07000239,2.5868
E09000018,E07000240,45.805099999999996
E09000018,E07000241,24.9088
E09000018,E07000242,13.1005
E09000018,E07000243,26.1952
E09000018,E07000244,12.7293
E09000018,E07000245,18.427500000000002
E09000018,E08000001,13.8338
E09000018,E08000002,15.010100000000001
E09000018,E08000003,67.1927
E09000018,E08000004,8.1883
E09000018,E08000005,5.4384999999999994
E09000018,E08000006,37.268
E09000018,E08000007,16.3465
E09000018,E08000008,10.823300000000001
E09000018,E08000009,13.702099999999998
E09000018,E08000010,12.6281
E09000018,E08000011,5.7769
E09000018,E08000012,38.0101
E09000018,E08000013,4.2208000000000006
E09000018,E08000014,16.020599999999998
E09000018,E08000015,21.5639
E09000018,E08000016,6.2404
E09000018,E08000017,20.5685
E09000018,E08000018,12.494800000000001
E09000018,E08000019,32.612700000000004
E09000018,E08000021,50.1838
E09000018,E08000022,16.7517
E09000018,E08000023,12.267299999999999
E09000018,E08000024,9.9586
E09000018,E08000025,166.07330000000002
E09000018,E08000026,85.3412
E09000018,E08000027,7.9346
E09000018,E08000028,83.99520000000001
E09000018,E08000029,19.106699999999996
E09000018,E08000030,37.5837
E09000018,E08000031,60.3084
E09000018,E08000032,40.313900000000004
E09000018,E08000033,2.4899
E09000018,E08000034,22.3956
E09000018,E08000035,89.7269
E09000018,E08000036,27.4511
E09000018,E08000037,5.4521
E09000018,E09000001,4.974
E09000018,E09000002,64.9307
E09000018,E09000003,201.78070000000002
E09000018,E09000004,49.0897
E09000018,E09000005,312.8011
E09000018,E09000006,63.6271
E09000018,E09000007,110.6049
E09000018,E09000008,156.1157
E09000018,E09000009,1729.0043
E09000018,E09000010,80.12270000000001
E09000018,E09000011,90.19060000000002
E09000018,E09000012,75.44449999999999
E09000018,E09000013,397.03240000000005
E09000018,E09000014,108.37519999999999
E09000018,E09000015,192.707
E09000018,E09000016,49.7589
E09000018,E09000017,1364.5399000000002
E09000018,E09000018,7416.857924662615
E09000018,E09000019,59.06530000000001
E09000018,E09000020,125.1125
E09000018,E09000021,233.989
E09000018,E09000022,162.4759
E09000018,E09000023,92.4238
E09000018,E09000024,167.5331
E09000018,E09000025,119.33529999999999
E09000018,E09000026,79.5026
E09000018,E09000027,1192.3685
E09000018,E09000028,97.3065
E09000018,E09000029,134.967
E09000018,E09000030,119.49659999999999
E09000018,E09000031,74.0351
E09000018,E09000032,326.6282
E09000018,E09000033,127.73120000000002
E09000018,W06000001,1.347
E09000018,W06000002,3.8573000000000004
E09000018,W06000004,5.1584
E09000018,W06000005,2.5686
E09000018,W06000006,10.2954
E09000018,W06000008,6.8456
E09000018,W06000009,3.9745999999999997
E09000018,W06000010,10.5368
E09000018,W06000011,27.4313
E09000018,W06000012,4.1448
E09000018,W06000013,9.6463
E09000018,W06000014,10.128
E09000018,W06000015,31.6692
E09000018,W06000016,1.2587
E09000018,W06000018,3.686
E09000018,W06000020,3.6610000000000005
E09000018,W06000021,9.8044
E09000018,W06000022,11.2295
E09000018,W06000023,2.5933
E09000019,E06000001,1.6044
E09000019,E06000002,4.824400000000001
E09000019,E06000003,6.4502999999999995
E09000019,E06000004,8.0582
E09000019,E06000005,5.1095999999999995
E09000019,E06000006,3.1361
E09000019,E06000007,11.0013
E09000019,E06000008,1.5387
E09000019,E06000009,7.005999999999999
E09000019,E06000010,7.5457
E09000019,E06000011,10.552499999999998
E09000019,E06000012,2.4836
E09000019,E06000013,3.7973999999999997
E09000019,E06000014,42.292199999999994
E09000019,E06000015,7.7794
E09000019,E06000016,23.5297
E09000019,E06000017,4.8292
E09000019,E06000018,53.1499
E09000019,E06000019,16.1114
E09000019,E06000020,10.044699999999999
E09000019,E06000021,8.0916
E09000019,E06000022,60.1679
E09000019,E06000023,126.68270000000001
E09000019,E06000024,21.3257
E09000019,E06000025,20.083399999999997
E09000019,E06000026,17.0989
E09000019,E06000027,11.842500000000001
E09000019,E06000030,19.7718
E09000019,E06000031,12.0015
E09000019,E06000032,37.0784
E09000019,E06000033,43.4083
E09000019,E06000034,35.2418
E09000019,E06000035,27.548
E09000019,E06000036,5.1162
E09000019,E06000037,11.5452
E09000019,E06000038,56.3385
E09000019,E06000039,19.1852
E09000019,E06000040,48.732200000000006
E09000019,E06000041,23.060200000000002
E09000019,E06000042,68.4035
E09000019,E06000043,214.93239999999997
E09000019,E06000044,37.9821
E09000019,E06000045,26.501599999999996
E09000019,E06000046,12.6282
E09000019,E06000047,26.8031
E09000019,E06000049,37.3601
E09000019,E06000050,15.637799999999999
E09000019,E06000051,16.2913
E09000019,E06000052,56.8503
E09000019,E06000054,46.9529
E09000019,E06000055,30.2621
E09000019,E06000056,72.91290000000001
E09000019,E06000057,14.5887
E09000019,E06000058,47.8566
E09000019,E06000059,32.8716
E09000019,E06000060,152.27249999999998
E09000019,E06000061,25.958399999999997
E09000019,E06000062,36.879999999999995
E09000019,E06000063,15.390699999999999
E09000019,E06000064,10.5686
E09000019,E06000065,35.877900000000004
E09000019,E06000066,48.851
E09000019,E07000008,125.6665
E09000019,E07000009,14.3899
E09000019,E07000010,7.1798
E09000019,E07000011,26.3452
E09000019,E07000012,39.401399999999995
E09000019,E07000032,3.8699000000000003
E09000019,E07000033,1.4447
E09000019,E07000035,11.3755
E09000019,E07000036,3.9040999999999997
E09000019,E07000037,4.2604999999999995
E09000019,E07000038,7.171600000000001
E09000019,E07000039,3.8745
E09000019,E07000040,13.1694
E09000019,E07000041,19.7012
E09000019,E07000042,1.3063
E09000019,E07000043,12.9444
E09000019,E07000044,15.732999999999999
E09000019,E07000045,15.7888
E09000019,E07000046,3.9273000000000002
E09000019,E07000047,2.6196
E09000019,E07000061,14.4768
E09000019,E07000062,42.173300000000005
E09000019,E07000063,22.9266
E09000019,E07000064,10.8655
E09000019,E07000065,14.6124
E09000019,E07000066,28.3544
E09000019,E07000067,24.373
E09000019,E07000068,30.9789
E09000019,E07000069,2.7762000000000002
E09000019,E07000070,44.5265
E09000019,E07000071,51.3137
E09000019,E07000072,95.9301
E09000019,E07000073,29.7414
E09000019,E07000074,6.753100000000001
E09000019,E07000075,8.1408
E09000019,E07000076,47.27489999999999
E09000019,E07000077,33.704
E09000019,E07000078,28.648
E09000019,E07000079,21.850199999999997
E09000019,E07000080,1.3737
E09000019,E07000081,2.7339
E09000019,E07000082,19.112299999999998
E09000019,E07000083,2.7376
E09000019,E07000084,25.207700000000003
E09000019,E07000085,20.104
E09000019,E07000086,5.0438
E09000019,E07000087,2.5118
E09000019,E07000088,5.117
E09000019,E07000089,10.0833
E09000019,E07000090,3.7702
E09000019,E07000091,11.3274
E09000019,E07000092,7.6103000000000005
E09000019,E07000093,6.293100000000001
E09000019,E07000094,28.9799
E09000019,E07000095,66.7855
E09000019,E07000096,74.50450000000001
E09000019,E07000098,80.8133
E09000019,E07000099,79.1747
E09000019,E07000102,30.7614
E09000019,E07000103,60.4303
E09000019,E07000105,20.6523
E09000019,E07000106,54.8872
E09000019,E07000107,13.747700000000002
E09000019,E07000108,15.0945
E09000019,E07000109,5.512
E09000019,E07000110,20.6002
E09000019,E07000111,38.5269
E09000019,E07000112,31.7318
E09000019,E07000113,9.638000000000002
E09000019,E07000114,56.4456
E09000019,E07000115,38.536300000000004
E09000019,E07000116,49.4013
E09000019,E07000117,3.0852
E09000019,E07000118,5.8607
E09000019,E07000119,2.8346999999999998
E09000019,E07000121,7.0367
E09000019,E07000122,6.1511
E09000019,E07000123,5.6546
E09000019,E07000125,3.0827999999999998
E09000019,E07000126,2.8998
E09000019,E07000127,4.3842
E09000019,E07000128,2.8129999999999997
E09000019,E07000129,3.7145
E09000019,E07000130,9.890799999999999
E09000019,E07000131,11.1756
E09000019,E07000132,1.2447
E09000019,E07000134,2.4739
E09000019,E07000135,4.968
E09000019,E07000137,5.5149
E09000019,E07000138,8.3205
E09000019,E07000139,5.5470999999999995
E09000019,E07000140,5.5838
E09000019,E07000141,16.6541
E09000019,E07000142,5.5337
E09000019,E07000143,14.7882
E09000019,E07000144,14.714200000000002
E09000019,E07000145,2.6885
E09000019,E07000146,6.6355
E09000019,E07000147,10.7596
E09000019,E07000148,53.4204
E09000019,E07000149,17.2917
E09000019,E07000170,2.4205
E09000019,E07000171,3.6079999999999997
E09000019,E07000172,9.662
E09000019,E07000173,7.247999999999999
E09000019,E07000174,4.8424
E09000019,E07000175,10.8234
E09000019,E07000176,16.8301
E09000019,E07000177,25.205800000000004
E09000019,E07000178,102.2041
E09000019,E07000179,22.981099999999998
E09000019,E07000180,22.966299999999997
E09000019,E07000181,28.8138
E09000019,E07000193,5.4054
E09000019,E07000194,4.034000000000001
E09000019,E07000195,2.6954000000000002
E09000019,E07000196,5.410299999999999
E09000019,E07000197,9.4417
E09000019,E07000198,2.6986
E09000019,E07000199,1.3511
E09000019,E07000200,25.319399999999998
E09000019,E07000202,14.2762
E09000019,E07000203,14.2869
E09000019,E07000207,53.766799999999996
E09000019,E07000208,14.3891
E09000019,E07000209,31.4115
E09000019,E07000210,13.0861
E09000019,E07000211,23.5922
E09000019,E07000212,15.710999999999999
E09000019,E07000213,7.8145999999999995
E09000019,E07000214,10.4832
E09000019,E07000215,27.4648
E09000019,E07000216,48.5079
E09000019,E07000217,26.2353
E09000019,E07000218,2.5139
E09000019,E07000219,3.8279
E09000019,E07000220,6.4238
E09000019,E07000221,7.6678
E09000019,E07000222,25.6032
E09000019,E07000223,6.5601
E09000019,E07000224,18.6144
E09000019,E07000225,26.454
E09000019,E07000226,13.2945
E09000019,E07000227,18.4916
E09000019,E07000228,21.1924
E09000019,E07000229,22.3849
E09000019,E07000234,4.1994
E09000019,E07000235,1.4051
E09000019,E07000236,2.8406000000000002
E09000019,E07000237,9.8092
E09000019,E07000238,4.1748
E09000019,E07000239,4.2013
E09000019,E07000240,132.6839
E09000019,E07000241,53.8879
E09000019,E07000242,98.7864
E09000019,E07000243,28.5528
E09000019,E07000244,47.5231
E09000019,E07000245,17.5033
E09000019,E08000001,11.3734
E09000019,E08000002,9.906500000000001
E09000019,E08000003,105.14410000000001
E09000019,E08000004,7.8784
E09000019,E08000005,3.2946
E09000019,E08000006,33.292100000000005
E09000019,E08000007,18.746
E09000019,E08000008,6.5881
E09000019,E08000009,27.3983
E09000019,E08000010,10.181799999999999
E09000019,E08000011,6.4765999999999995
E09000019,E08000012,65.5759
E09000019,E08000013,1.2913
E09000019,E08000014,9.240200000000002
E09000019,E08000015,22.6812
E09000019,E08000016,3.8512
E09000019,E08000017,6.1795
E09000019,E08000018,4.6999
E09000019,E08000019,73.7007
E09000019,E08000021,22.9837
E09000019,E08000022,16.623199999999997
E09000019,E08000023,1.2957
E09000019,E08000024,2.401
E09000019,E08000025,79.7602
E09000019,E08000026,35.7187
E09000019,E08000027,4.686999999999999
E09000019,E08000028,12.882
E09000019,E08000029,20.6186
E09000019,E08000030,9.5314
E09000019,E08000031,11.548000000000002
E09000019,E08000032,16.444499999999998
E09000019,E08000033,9.4039
E09000019,E08000034,12.0977
E09000019,E08000035,70.1831
E09000019,E08000036,9.623999999999999
E09000019,E08000037,10.3719
E09000019,E09000001,82.56450000000001
E09000019,E09000002,82.3589
E09000019,E09000003,794.8062999999999
E09000019,E09000004,58.247499999999995
E09000019,E09000005,480.4051
E09000019,E09000006,148.3725
E09000019,E09000007,1158.8539
E09000019,E09000008,155.8214
E09000019,E09000009,284.06229999999994
E09000019,E09000010,559.1830999999999
E09000019,E09000011,315.83660000000003
E09000019,E09000012,2026.6799999999998
E09000019,E09000013,350.67249999999996
E09000019,E09000014,2276.0199000000002
E09000019,E09000015,96.85149999999999
E09000019,E09000016,97.36590000000001
E09000019,E09000017,93.83180000000002
E09000019,E09000018,126.8714
E09000019,E09000019,4157.578189821792
E09000019,E09000020,225.2774
E09000019,E09000021,59.9327
E09000019,E09000022,674.8284
E09000019,E09000023,327.0673
E09000019,E09000024,136.37259999999998
E09000019,E09000025,353.55150000000003
E09000019,E09000026,131.4521
E09000019,E09000027,163.9871
E09000019,E09000028,689.5022000000001
E09000019,E09000029,47.9422
E09000019,E09000030,951.3931999999999
E09000019,E09000031,861.7675999999999
E09000019,E09000032,551.7101
E09000019,E09000033,485.64419999999996
E09000019,W06000001,5.5454
E09000019,W06000002,6.925000000000001
E09000019,W06000003,5.5296
E09000019,W06000004,2.7458
E09000019,W06000005,1.364
E09000019,W06000008,4.195600000000001
E09000019,W06000009,12.607899999999999
E09000019,W06000011,6.0567
E09000019,W06000012,2.4309000000000003
E09000019,W06000013,2.3619000000000003
E09000019,W06000014,7.0881
E09000019,W06000015,34.284000000000006
E09000019,W06000016,2.363
E09000019,W06000019,3.9240000000000004
E09000019,W06000020,2.6428
E09000019,W06000021,7.8954
E09000019,W06000022,5.2947
E09000019,W06000023,9.838600000000001
E09000020,E06000001,1.4219
E09000020,E06000002,4.2375
E09000020,E06000004,6.991099999999999
E09000020,E06000005,4.8134
E09000020,E06000007,2.6405000000000003
E09000020,E06000008,1.2303
E09000020,E06000010,3.6775
E09000020,E06000011,1.2355
E09000020,E06000012,1.4458
E09000020,E06000013,4.3411
E09000020,E06000014,7.9552
E09000020,E06000015,9.964
E09000020,E06000016,16.2713
E09000020,E06000017,1.215
E09000020,E06000018,17.5863
E09000020,E06000019,8.3453
E09000020,E06000020,2.3509
E09000020,E06000021,4.2949
E09000020,E06000022,32.3712
E09000020,E06000023,60.805
E09000020,E06000024,3.8983
E09000020,E06000025,11.6537
E09000020,E06000026,10.1899
E09000020,E06000027,11.5298
E09000020,E06000030,16.1163
E09000020,E06000031,4.8434
E09000020,E06000032,38.168299999999995
E09000020,E06000033,15.4161
E09000020,E06000034,12.886800000000001
E09000020,E06000035,17.2021
E09000020,E06000036,10.0546
E09000020,E06000037,22.6452
E09000020,E06000038,33.79259999999999
E09000020,E06000039,28.5744
E09000020,E06000040,59.8758
E09000020,E06000041,12.4969
E09000020,E06000042,27.317500000000003
E09000020,E06000043,56.113
E09000020,E06000044,16.5531
E09000020,E06000045,11.465699999999998
E09000020,E06000046,8.6518
E09000020,E06000047,20.4098
E09000020,E06000049,7.8249
E09000020,E06000050,10.4215
E09000020,E06000051,5.944
E09000020,E06000052,41.259
E09000020,E06000054,62.989799999999995
E09000020,E06000055,14.6936
E09000020,E06000056,19.0771
E09000020,E06000057,10.8994
E09000020,E06000058,32.457100000000004
E09000020,E06000059,31.0375
E09000020,E06000060,100.49880000000002
E09000020,E06000061,11.4174
E09000020,E06000062,18.8601
E09000020,E06000063,2.4983
E09000020,E06000064,7.3421
E09000020,E06000065,27.6815
E09000020,E06000066,44.8735
E09000020,E07000008,41.2804
E09000020,E07000011,9.698799999999999
E09000020,E07000012,15.7722
E09000020,E07000032,5.042
E09000020,E07000035,2.4419
E09000020,E07000039,1.2553
E09000020,E07000040,10.2016
E09000020,E07000041,11.3625
E09000020,E07000042,2.5664
E09000020,E07000043,3.7598000000000003
E09000020,E07000044,5.117800000000001
E09000020,E07000045,1.2779
E09000020,E07000046,1.2659
E09000020,E07000047,2.5467
E09000020,E07000061,6.515499999999999
E09000020,E07000062,15.7152
E09000020,E07000063,13.024099999999999
E09000020,E07000064,5.2303
E09000020,E07000065,15.9236
E09000020,E07000066,7.826599999999999
E09000020,E07000067,5.114
E09000020,E07000068,12.9436
E09000020,E07000069,2.6059
E09000020,E07000070,14.0646
E09000020,E07000071,8.852599999999999
E09000020,E07000072,16.6877
E09000020,E07000073,6.3927
E09000020,E07000074,1.2727
E09000020,E07000075,1.2726
E09000020,E07000076,7.6694
E09000020,E07000077,7.661700000000001
E09000020,E07000078,12.8397
E09000020,E07000079,45.8986
E09000020,E07000080,1.4198
E09000020,E07000081,4.2894000000000005
E09000020,E07000082,8.5881
E09000020,E07000083,1.4849
E09000020,E07000084,12.720299999999998
E09000020,E07000085,7.6244
E09000020,E07000087,2.5505
E09000020,E07000089,7.5367
E09000020,E07000090,3.8455000000000004
E09000020,E07000091,16.604
E09000020,E07000092,7.635400000000001
E09000020,E07000093,10.1409
E09000020,E07000094,12.799
E09000020,E07000095,5.0147
E09000020,E07000096,16.3163
E09000020,E07000098,15.182500000000001
E09000020,E07000099,10.020600000000002
E09000020,E07000102,18.715899999999998
E09000020,E07000103,18.818
E09000020,E07000105,5.1699
E09000020,E07000106,21.1677
E09000020,E07000107,2.6513999999999998
E09000020,E07000108,9.1143
E09000020,E07000109,6.6216
E09000020,E07000110,3.9783999999999997
E09000020,E07000111,11.9254
E09000020,E07000112,6.6212
E09000020,E07000113,6.6629000000000005
E09000020,E07000114,6.7222
E09000020,E07000115,11.9883
E09000020,E07000116,29.0869
E09000020,E07000117,1.2475
E09000020,E07000119,4.3789
E09000020,E07000121,3.7232000000000003
E09000020,E07000123,10.2095
E09000020,E07000124,1.2445
E09000020,E07000126,4.33
E09000020,E07000127,2.9536
E09000020,E07000128,2.914
E09000020,E07000130,3.7427
E09000020,E07000131,3.7497
E09000020,E07000132,4.996499999999999
E09000020,E07000133,1.0654
E09000020,E07000134,2.4945
E09000020,E07000135,1.2511
E09000020,E07000137,1.5603
E09000020,E07000139,4.5783000000000005
E09000020,E07000141,4.6284
E09000020,E07000142,3.0427
E09000020,E07000143,4.3484
E09000020,E07000144,1.4572
E09000020,E07000145,1.421
E09000020,E07000146,7.1249
E09000020,E07000147,11.3832
E09000020,E07000148,10.0089
E09000020,E07000149,2.8709
E09000020,E07000172,2.5175
E09000020,E07000173,1.2691
E09000020,E07000174,2.5208
E09000020,E07000175,3.7474
E09000020,E07000176,3.7742999999999998
E09000020,E07000177,12.0249
E09000020,E07000178,56.4084
E09000020,E07000179,28.7197
E09000020,E07000180,15.5279
E09000020,E07000181,21.600700000000003
E09000020,E07000193,2.9057
E09000020,E07000194,1.4449
E09000020,E07000195,1.0678
E09000020,E07000197,2.8803
E09000020,E07000198,1.0689
E09000020,E07000200,4.0744
E09000020,E07000202,8.166
E09000020,E07000203,5.444699999999999
E09000020,E07000207,56.6154
E09000020,E07000208,13.1991
E09000020,E07000209,26.2893
E09000020,E07000210,19.712699999999998
E09000020,E07000211,7.9527
E09000020,E07000212,17.0901
E09000020,E07000213,18.459400000000002
E09000020,E07000214,10.4558
E09000020,E07000215,10.541599999999999
E09000020,E07000216,26.3369
E09000020,E07000217,18.4403
E09000020,E07000221,4.9635
E09000020,E07000222,8.774999999999999
E09000020,E07000224,12.6396
E09000020,E07000225,36.397099999999995
E09000020,E07000226,19.720999999999997
E09000020,E07000227,9.753499999999999
E09000020,E07000228,21.034399999999998
E09000020,E07000229,5.617699999999999
E09000020,E07000234,3.883
E09000020,E07000235,3.7798
E09000020,E07000236,2.5298
E09000020,E07000239,1.2801
E09000020,E07000240,33.835499999999996
E09000020,E07000241,4.9727
E09000020,E07000242,13.776399999999999
E09000020,E07000243,6.1904
E09000020,E07000244,19.0077
E09000020,E07000245,10.9535
E09000020,E08000001,5.383100000000001
E09000020,E08000002,4.5059000000000005
E09000020,E08000003,21.2332
E09000020,E08000004,5.1463
E09000020,E08000005,4.605700000000001
E09000020,E08000006,16.983
E09000020,E08000007,3.867
E09000020,E08000008,1.2886
E09000020,E08000009,4.8629
E09000020,E08000010,2.6858000000000004
E09000020,E08000011,5.603199999999999
E09000020,E08000012,14.5
E09000020,E08000014,5.5036000000000005
E09000020,E08000015,3.7318
E09000020,E08000017,3.1414
E09000020,E08000018,1.2849
E09000020,E08000019,22.1602
E09000020,E08000021,28.0795
E09000020,E08000022,1.0634
E09000020,E08000023,2.6588000000000003
E09000020,E08000025,52.66030000000001
E09000020,E08000026,11.7108
E09000020,E08000027,1.249
E09000020,E08000028,1.9135
E09000020,E08000029,2.4519
E09000020,E08000030,4.5005
E09000020,E08000031,11.3861
E09000020,E08000032,10.3622
E09000020,E08000033,1.3941
E09000020,E08000034,10.036000000000001
E09000020,E08000035,47.7098
E09000020,E08000037,5.3287
E09000020,E09000001,28.0504
E09000020,E09000002,29.155
E09000020,E09000003,206.8433
E09000020,E09000004,28.2521
E09000020,E09000005,462.4715
E09000020,E09000006,63.143100000000004
E09000020,E09000007,391.9208
E09000020,E09000008,71.2984
E09000020,E09000009,509.9442
E09000020,E09000010,57.19109999999999
E09000020,E09000011,91.406
E09000020,E09000012,188.4028
E09000020,E09000013,1514.4236
E09000020,E09000014,115.69059999999999
E09000020,E09000015,71.5076
E09000020,E09000016,22.2605
E09000020,E09000017,125.9402
E09000020,E09000018,276.45410000000004
E09000020,E09000019,235.1572
E09000020,E09000020,2826.902909778143
E09000020,E09000021,56.352500000000006
E09000020,E09000022,379.6047
E09000020,E09000023,86.63589999999999
E09000020,E09000024,164.2619
E09000020,E09000025,85.542
E09000020,E09000026,44.6889
E09000020,E09000027,224.62779999999998
E09000020,E09000028,251.6932
E09000020,E09000029,27.0473
E09000020,E09000030,282.3718
E09000020,E09000031,68.327
E09000020,E09000032,858.3421000000001
E09000020,E09000033,1222.7946
E09000020,W06000001,2.5388
E09000020,W06000002,3.7588
E09000020,W06000004,1.2443
E09000020,W06000005,3.7897
E09000020,W06000006,1.2614
E09000020,W06000008,1.5681
E09000020,W06000009,1.5589
E09000020,W06000010,3.124
E09000020,W06000011,5.8115000000000006
E09000020,W06000012,1.1833
E09000020,W06000015,15.773299999999999
E09000020,W06000016,6.4966
E09000020,W06000018,1.2232
E09000020,W06000021,3.6271
E09000020,W06000022,2.4427
E09000020,W06000023,6.2847
E09000020,W06000024,2.6749
E09000021,E06000001,2.6456
E09000021,E06000002,1.3592
E09000021,E06000004,8.1279
E09000021,E06000005,1.5361
E09000021,E06000006,1.1629
E09000021,E06000007,6.6983
E09000021,E06000008,2.3639
E09000021,E06000009,2.3337000000000003
E09000021,E06000010,2.5415
E09000021,E06000011,8.893
E09000021,E06000012,5.0011
E09000021,E06000014,11.947899999999997
E09000021,E06000015,6.478399999999999
E09000021,E06000016,16.7805
E09000021,E06000017,1.2772
E09000021,E06000018,12.346
E09000021,E06000019,6.5341000000000005
E09000021,E06000020,9.832
E09000021,E06000021,11.604899999999999
E09000021,E06000022,37.2398
E09000021,E06000023,48.8041
E09000021,E06000024,14.1237
E09000021,E06000025,19.2471
E09000021,E06000026,18.6539
E09000021,E06000027,11.9982
E09000021,E06000030,18.9354
E09000021,E06000031,26.201699999999995
E09000021,E06000032,12.763
E09000021,E06000033,12.0606
E09000021,E06000034,5.3366
E09000021,E06000035,20.0386
E09000021,E06000036,23.081200000000003
E09000021,E06000037,25.4856
E09000021,E06000038,32.9037
E09000021,E06000039,37.726
E09000021,E06000040,25.4194
E09000021,E06000041,47.1983
E09000021,E06000042,37.8866
E09000021,E06000043,75.6353
E09000021,E06000044,28.545299999999997
E09000021,E06000045,26.2248
E09000021,E06000046,20.3339
E09000021,E06000047,13.058700000000002
E09000021,E06000049,26.5201
E09000021,E06000050,23.9704
E09000021,E06000051,20.89
E09000021,E06000052,50.9959
E09000021,E06000054,54.0723
E09000021,E06000055,24.2822
E09000021,E06000056,34.5186
E09000021,E06000057,7.827
E09000021,E06000058,91.397
E09000021,E06000059,49.66480000000001
E09000021,E06000060,79.5429
E09000021,E06000061,24.3321
E09000021,E06000062,23.0405
E09000021,E06000063,2.2893
E09000021,E06000064,8.246500000000001
E09000021,E06000065,34.4811
E09000021,E06000066,30.2834
E09000021,E07000008,21.2346
E09000021,E07000009,4.9327
E09000021,E07000011,18.7211
E09000021,E07000012,16.450200000000002
E09000021,E07000033,1.3952
E09000021,E07000034,1.3908
E09000021,E07000035,4.1261
E09000021,E07000036,4.3257
E09000021,E07000037,1.3903
E09000021,E07000038,6.9186000000000005
E09000021,E07000039,5.4062
E09000021,E07000040,19.8611
E09000021,E07000041,18.496
E09000021,E07000042,6.633500000000001
E09000021,E07000043,14.4229
E09000021,E07000044,17.2208
E09000021,E07000045,5.2898
E09000021,E07000046,5.3549
E09000021,E07000047,2.6257
E09000021,E07000061,19.515300000000003
E09000021,E07000062,28.046899999999997
E09000021,E07000063,14.4944
E09000021,E07000064,14.729700000000001
E09000021,E07000065,21.960700000000003
E09000021,E07000066,10.7071
E09000021,E07000067,8.1571
E09000021,E07000068,9.3822
E09000021,E07000069,5.3358
E09000021,E07000070,10.8457
E09000021,E07000071,20.448700000000002
E09000021,E07000072,10.895800000000001
E09000021,E07000073,1.3652
E09000021,E07000074,4.0586
E09000021,E07000075,6.5625
E09000021,E07000076,12.1737
E09000021,E07000077,12.2515
E09000021,E07000078,18.0796
E09000021,E07000079,10.8129
E09000021,E07000080,3.665
E09000021,E07000081,8.3708
E09000021,E07000082,7.287800000000001
E09000021,E07000083,2.4164
E09000021,E07000084,36.5475
E09000021,E07000085,61.46810000000001
E09000021,E07000086,6.8344000000000005
E09000021,E07000087,9.1693
E09000021,E07000088,13.455300000000001
E09000021,E07000089,32.115
E09000021,E07000090,21.6453
E09000021,E07000091,14.830300000000001
E09000021,E07000092,95.9462
E09000021,E07000093,17.023400000000002
E09000021,E07000094,26.2404
E09000021,E07000095,3.6731999999999996
E09000021,E07000096,21.9314
E09000021,E07000098,8.624
E09000021,E07000099,8.5474
E09000021,E07000102,14.652000000000001
